source,concept_a,concept_b,docs_both,docs_a,docs_b,in_domain,lift,jaccard
all,Neuromorphic,RRAM,5854,20591,22018,978703.2135569395,12.637129222082264,0.159270847503741
all,CIM,RRAM,2825,6670,22018,978703.2135569395,18.82633425519746,0.10922940107489464
all,3DIC,Chiplet,1547,10338,3475,978703.2135569395,42.145381678339334,0.1261209848361324
all,EUV,Resist,1386,4563,6332,978703.2135569395,46.94862415375167,0.14575665159322748
all,CIM,Neuromorphic,1061,6670,20591,978703.2135569395,7.56071949152843,0.04049618320610687
all,3DIC,FanOut,1018,10338,2255,978703.2135569395,42.73814992932729,0.08794816414686825
all,FinFET,Node,840,9027,770,978703.2135569395,118.27586495748385,0.0937814000223289
all,3DIC,HybridBonding,733,10338,1658,978703.2135569395,41.853707505216136,0.06508035159371393
all,CIM,DRAM,608,6670,7891,978703.2135569395,11.305680713868497,0.0435748584533792
all,FinFET,GAA,608,9027,1081,978703.2135569395,60.97972439374437,0.064
all,3DIC,CPO,575,10338,7770,978703.2135569395,7.005857708241865,0.032795300290880056
all,Ga2O3,GaN,575,10440,11273,978703.2135569395,4.781661772417601,0.027202195098874067
all,EUV,HighNA,568,4563,730,978703.2135569395,166.88835010022294,0.12021164021164021
all,GaN,SiC,563,11273,17753,978703.2135569395,2.7532658566438872,0.019780065347995642
all,FeFET,Neuromorphic,495,5051,20591,978703.2135569395,4.658020613718365,0.0196842565713604
all,Chiplet,FanOut,489,3475,2255,978703.2135569395,61.07430285113413,0.0933028048082427
all,3DIC,HBM,488,10338,1529,978703.2135569395,30.21529391054474,0.042886018103524035
all,CPO,Photonic-computing,481,7770,1341,978703.2135569395,45.18000701764928,0.05573580533024334
all,3DIC,GlassSubstrate,474,10338,615,978703.2135569395,72.96552512492224,0.04523332379043802
all,AIAccel,CIM,472,2307,6670,978703.2135569395,30.020614972024745,0.055496766607877716
all,CIM,FeFET,426,6670,5051,978703.2135569395,12.375347734228002,0.037715803452855245
all,CIM,MRAM,421,6670,3117,978703.2135569395,19.818485988356713,0.04494981849241939
all,FeFET,FeRAM,403,5051,1722,978703.2135569395,45.34668507396986,0.06326530612244897
all,Neuromorphic,Photonic-computing,382,20591,1341,978703.2135569395,13.53967253413861,0.017726218097447795
all,2D-channel,Neuromorphic,376,2765,20591,978703.2135569395,6.463478150093477,0.01636205395996519
all,DRAM,PCM,369,7891,2848,978703.2135569395,16.06961056662256,0.035583413693346194
all,3DIC,DRAM,358,10338,7891,978703.2135569395,4.295022761805264,0.02003245481506351
all,Neuromorphic,OxideSemi,345,20591,5345,978703.2135569395,3.0679265740142503,0.013481302020241491
all,GAA,Node,332,1081,770,978703.2135569395,390.3666240985426,0.2185648452929559
all,DRAM,HBM,331,7891,1529,978703.2135569395,26.849702580867973,0.03641764770601826
all,CPO,Chiplet,303,7770,3475,978703.2135569395,10.982919871031458,0.027691464083348567
all,CompLitho,EUV,297,853,4563,978703.2135569395,74.68062840601799,0.05801914436413362
all,EUV,Node,296,4563,770,978703.2135569395,82.45206395110704,0.05876513797895573
all,FeFET,FinFET,287,5051,9027,978703.2135569395,6.160445219936259,0.02081067362772823
all,AIAccel,RRAM,283,2307,22018,978703.2135569395,5.4527048196452155,0.011771067298893602
all,MRAM,RRAM,281,3117,22018,978703.2135569395,4.007215186429991,0.011306027198841233
all,GAA,TFET,275,1081,3431,978703.2135569395,72.56668702165092,0.06490441350011801
all,Neuromorphic,PCM,271,20591,2848,978703.2135569395,4.522753117190575,0.011697168508287293
all,3DIC,CIM,268,10338,6670,978703.2135569395,3.8038505592424303,0.016009557945041816
all,AIAccel,Neuromorphic,256,2307,20591,978703.2135569395,5.274313575890867,0.011306421694196626
all,2D-channel,FeFET,248,2765,5051,978703.2135569395,17.379216402253686,0.03276955602536998
all,FinFET,HKMG,247,9027,2316,978703.2135569395,11.562878709322238,0.02226027397260274
all,3DNAND,DRAM,233,3431,7891,978703.2135569395,8.42275511121037,0.021011813508882676
all,PCM,RRAM,228,2848,22018,978703.2135569395,3.5585085117249284,0.009253997889439078
all,CIM,PCM,227,6670,2848,978703.2135569395,11.695291547208766,0.024432246259821332
all,AIAccel,DRAM,226,2307,7891,978703.2135569395,12.150098970595534,0.022663457681508223
all,FeRAM,Neuromorphic,224,1722,20591,978703.2135569395,6.182846249786702,0.01014079406039205
all,DRAM,OxideSemi,222,7891,5345,978703.2135569395,5.151387690245938,0.01705855232826187
all,Chiplet,HBM,207,3475,1529,978703.2135569395,38.12932046737398,0.043151969981238276
all,3DIC,GaN,206,10338,11273,978703.2135569395,1.7299844514929623,0.009623919644942771
all,3DIC,RRAM,203,10338,22018,978703.2135569395,0.8728360133635307,0.006313563275588592
all,CPO,Neuromorphic,201,7770,20591,978703.2135569395,1.2295568519423796,0.007137784090909091
all,3DIC,Neuromorphic,198,10338,20591,978703.2135569395,0.9103370911159396,0.006443005434252058
all,FeFET,RRAM,192,5051,22018,978703.2135569395,1.6896509900309635,0.007143654425717156
all,HighNA,Resist,192,730,6332,978703.2135569395,40.65261403329303,0.02794759825327511
all,3DIC,OxideSemi,191,10338,5345,978703.2135569395,3.382985561173142,0.012328943971081849
all,CFET,GAA,183,698,1081,978703.2135569395,237.3673533750718,0.11466165413533834
all,Chiplet,HybridBonding,180,3475,1658,978703.2135569395,30.57624744040217,0.03634161114476075
all,EUV,MultiPatterning,177,4563,560,978703.2135569395,67.7931454868266,0.0357864941366761
all,OxideSemi,RRAM,177,5345,22018,978703.2135569395,1.471969135547642,0.006510704038843522
all,DRAM,RRAM,176,7891,22018,978703.2135569395,0.9914110870729352,0.0059193488716241215
all,FeRAM,RRAM,175,1722,22018,978703.2135569395,4.517290793660229,0.007426267769997878
all,GAA,HKMG,174,1081,2316,978703.2135569395,68.01990383388832,0.053986968662736584
all,Chiplet,UCIe,168,3475,216,978703.2135569395,219.05427641562196,0.04768663071246097
all,FinFET,GaN,168,9027,11273,978703.2135569395,1.6157618383263117,0.008344923504867872
all,FeFET,TFET,167,5051,3431,978703.2135569395,9.43125307892772,0.020084185207456404
all,DRAM,MRAM,164,7891,3117,978703.2135569395,6.5256836550445305,0.015123570638140908
all,2D-channel,TFET,162,2765,3431,978703.2135569395,16.71283690890094,0.02684786211468346
all,3DIC,AIAccel,158,10338,2307,978703.2135569395,6.483715930042938,0.012653159285657084
all,2D-channel,RRAM,157,2765,22018,978703.2135569395,2.523932080039716,0.006375375619264192
all,Ga2O3,SiC,156,10440,17753,978703.2135569395,0.8237650477232091,0.005564076042372579
all,2D-channel,HKMG,154,2765,2316,978703.2135569395,23.5362920555439,0.03125634260198904
all,Ga2O3,Neuromorphic,145,10440,20591,978703.2135569395,0.6601476464616011,0.004694683675451661
all,3DIC,FinFET,144,10338,9027,978703.2135569395,1.5101967667235314,0.007491805837365382
all,AIAccel,Chiplet,144,2307,3475,978703.2135569395,17.5796855678151,0.02554097197587797
all,GaN,HKMG,139,11273,2316,978703.2135569395,5.2106002085015595,0.01033457249070632
all,FeFET,GAA,138,5051,1081,978703.2135569395,24.73586136868468,0.023023023023023025
all,FeFET,OxideSemi,132,5051,5345,978703.2135569395,4.78519750331524,0.012860483242400623
all,Node,Resist,132,770,6332,978703.2135569395,26.496793075271352,0.018938307030129126
all,FeFET,HKMG,128,5051,2316,978703.2135569395,10.708904864277995,0.017682000276281255
all,FinFET,TFET,127,9027,3431,978703.2135569395,4.01319788559227,0.010299245803260077
all,3DIC,Node,126,10338,770,978703.2135569395,15.491529787742408,0.011473319978146056
all,FanOut,GlassSubstrate,122,2255,615,978703.2135569395,86.0972307637565,0.04439592430858806
all,Ga2O3,OxideSemi,116,10440,5345,978703.2135569395,2.0345145277142493,0.007403152721935031
all,FanOut,HBM,112,2255,1529,978703.2135569395,31.791791779731465,0.030501089324618737
all,CIM,FeRAM,110,6670,1722,978703.2135569395,9.373131682526624,0.013281815986476696
all,CIM,HBM,110,6670,1529,978703.2135569395,10.55626733637073,0.013598714303374953
all,CompLitho,Resist,108,853,6332,978703.2135569395,19.56972993835985,0.01526070368800339
all,DRAM,FeFET,108,7891,5051,978703.2135569395,2.6519501606776377,0.008415147265077139
all,3DIC,GAA,106,10338,1081,978703.2135569395,9.283134819872366,0.009369751613188367
all,DRAM,FeRAM,105,7891,1722,978703.2135569395,7.562669524380504,0.011043331931005469
all,FanOut,HybridBonding,105,2255,1658,978703.2135569395,27.485854360228483,0.027573529411764705
all,3DIC,UCIe,104,10338,216,978703.2135569395,45.58207324376881,0.009952153110047848
all,MRAM,Neuromorphic,104,3117,20591,978703.2135569395,1.5858792353880231,0.004406032875783766
all,MultiPatterning,Resist,101,560,6332,978703.2135569395,27.87683438127507,0.014872625533794728
all,AIAccel,HBM,100,2307,1529,978703.2135569395,27.745715858294034,0.02676659528907923
all,HKMG,OxideSemi,100,2316,5345,978703.2135569395,7.906144537749673,0.013225763787858748
all,HKMG,TFET,99,2316,3431,978703.2135569395,12.193459378819375,0.017528328611898018
all,2D-channel,3DIC,97,2765,10338,978703.2135569395,3.3211698379588404,0.007458096263263109
all,Ga2O3,RRAM,97,10440,22018,978703.2135569395,0.4129946088824536,0.002997435184326813
all,MRAM,PCM,97,3117,2848,978703.2135569395,10.694142365694733,0.01653033401499659
all,FanOut,Resist,96,2255,6332,978703.2135569395,6.580134865699315,0.011306088799905783
all,3DIC,CoWoS,95,10338,119,978703.2135569395,75.57725783469103,0.009168114263655665
all,DRAM,FinFET,95,7891,9027,978703.2135569395,1.3052663253555805,0.005647030850621173
all,3DIC,Resist,94,10338,6332,978703.2135569395,1.4054048045663692,0.005670849420849421
all,CIM,OxideSemi,94,6670,5345,978703.2135569395,2.5805086813287175,0.0078852445264659
all,DRAM,EUV,94,7891,4563,978703.2135569395,2.5550320707396414,0.007605177993527508
all,CIM,FinFET,93,6670,9027,978703.2135569395,1.5116967747564467,0.005960010253781082
all,HBM,HybridBonding,93,1529,1658,978703.2135569395,35.903926918654065,0.030058177117000647
all,CompLitho,HighNA,92,853,730,978703.2135569395,144.59955298340816,0.06170355466130114
all,DTCO,GAA,92,466,1081,978703.2135569395,178.74225432507342,0.06323024054982818
all,FinFET,RRAM,90,9027,22018,978703.2135569395,0.44317189840096366,0.0029074462930059764
all,3DNAND,CIM,89,3431,6670,978703.2135569395,3.806225101085465,0.008889332800639234
all,FinFET,Resist,88,9027,6332,978703.2135569395,1.5067782332970674,0.005762556479601859
all,CFET,FinFET,87,698,9027,978703.2135569395,13.51361064521395,0.009026769039219755
all,CNT,FinFET,87,2147,9027,978703.2135569395,4.393339650842728,0.007847028050870388
all,AIAccel,RISCV,85,2307,1247,978703.2135569395,28.91717691678576,0.02450273854136639
all,CPO,FanOut,85,7770,2255,978703.2135569395,4.747908874164368,0.008551307847082495
all,2D-channel,CIM,83,2765,6670,978703.2135569395,4.404616862918956,0.008875106928999144
all,3DIC,EUV,82,10338,4563,978703.2135569395,1.7012881228898693,0.005533436804102841
all,3DIC,FeFET,82,10338,5051,978703.2135569395,1.5369189674809887,0.005357026197164696
all,3DIC,CFET,81,10338,698,978703.2135569395,10.986113531421907,0.007393884071200365
all,DRAM,HybridBonding,81,7891,1658,978703.2135569395,6.059258260667709,0.008555133079847909
all,3DNAND,FeFET,79,3431,5051,978703.2135569395,4.461490977456826,0.009401404260383196
all,DTCO,FinFET,79,466,9027,978703.2135569395,18.380137097291392,0.00839175695772254
all,3DIC,BSPDN,77,10338,287,978703.2135569395,25.399391657409637,0.007299962078119075
all,BSPDN,GAA,76,287,1081,978703.2135569395,239.74911676930768,0.058823529411764705
all,2D-channel,GAA,75,2765,1081,978703.2135569395,24.55791252716926,0.01988862370723946
all,NIL,Resist,74,2411,6332,978703.2135569395,4.743999313213936,0.008536163340639058
all,3DIC,DTCO,73,10338,466,978703.2135569395,14.830351000902661,0.006802721088435374
all,CNT,GAA,73,2147,1081,978703.2135569395,30.783368135671346,0.023137876386687798
all,CNT,RRAM,72,2147,22018,978703.2135569395,1.4906428418688398,0.0029884198729921555
all,Chiplet,GaN,72,3475,11273,978703.2135569395,1.7988261600704976,0.004905968928863451
all,DRAM,HKMG,71,7891,2316,978703.2135569395,3.8022333308241185,0.007004735595895817
all,DTCO,Node,71,466,770,978703.2135569395,193.65678658531493,0.06094420600858369
all,3DNAND,RRAM,70,3431,22018,978703.2135569395,0.9068813461594771,0.0027581859017297766
all,DRAM,Neuromorphic,69,7891,20591,978703.2135569395,0.41561443513131846,0.0024284658430999894
all,Neuromorphic,RISCV,69,20591,1247,978703.2135569395,2.6300028128478217,0.00316964490789655
all,CFET,Node,67,698,770,978703.2135569395,122.0055730813734,0.04782298358315489
all,Chiplet,DRAM,67,3475,7891,978703.2135569395,2.3913269851479995,0.0059297282945393395
all,FeFET,Node,67,5051,770,978703.2135569395,16.86000594155586,0.011644073687869308
all,HKMG,SiC,67,2316,17753,978703.2135569395,1.5948340850201228,0.0033496650334966503
all,CIM,RISCV,66,6670,1247,978703.2135569395,7.766094349949084,0.008406572411157814
all,3DNAND,Neuromorphic,65,3431,20591,978703.2135569395,0.9004637089595723,0.0027131944734315647
all,AIAccel,CPO,65,2307,7770,978703.2135569395,3.54891630704833,0.0064922093487814626
all,DRAM,GAA,64,7891,1081,978703.2135569395,7.34299531247898,0.007184553210597216
all,FinFET,Ga2O3,64,9027,10440,978703.2135569395,0.664640875878581,0.0032984590011853835
all,MultiPatterning,Node,64,560,770,978703.2135569395,145.26207251308935,0.05055292259083728
all,3DIC,3DNAND,63,10338,3431,978703.2135569395,1.7383383760655282,0.004596527068437181
all,FinFET,Neuromorphic,62,9027,20591,978703.2135569395,0.3264538710318585,0.002097712816348626
all,Chiplet,CoWoS,61,3475,119,978703.2135569395,144.37070558484567,0.01726577979054628
all,CompLitho,Node,61,853,770,978703.2135569395,90.89523001625022,0.03905249679897567
all,3DNAND,GAA,60,3431,1081,978703.2135569395,15.832731713814747,0.013477088948787063
all,FinFET,MRAM,60,9027,3117,978703.2135569395,2.0869979379729267,0.004965243296921549
all,Chiplet,GlassSubstrate,58,3475,615,978703.2135569395,26.561285084542316,0.014384920634920634
all,FinFET,RISCV,58,9027,1247,978703.2135569395,5.042769436171793,0.005677368833202819
all,BSPDN,Node,57,287,770,978703.2135569395,252.43713820872233,0.057
all,CIM,Chiplet,57,6670,3475,978703.2135569395,2.406828952692526,0.005650277557494052
all,Ga2O3,HKMG,56,10440,2316,978703.2135569395,2.266731018236812,0.004409448818897638
all,HighNA,Node,56,730,770,978703.2135569395,97.50467881015587,0.038781163434903045
all,3DIC,CNT,54,10338,2147,978703.2135569395,2.3810921425034905,0.0043439787627704935
all,AIAccel,FinFET,54,2307,9027,978703.2135569395,2.5377786369291075,0.0047872340425531915
all,CFET,DTCO,53,698,466,978703.2135569395,159.47240527355225,0.04770477047704771
all,CPO,HybridBonding,53,7770,1658,978703.2135569395,4.026440992661282,0.005653333333333333
all,Chiplet,Node,53,3475,770,978703.2135569395,19.3856938497684,0.012643129770992367
all,FeRAM,MRAM,52,1722,3117,978703.2135569395,9.48166066663031,0.010862753290160853
all,2D-channel,CFET,51,2765,698,978703.2135569395,25.862507651105414,0.014947245017584994
all,CPO,Resist,51,7770,6332,978703.2135569395,1.0145168519811103,0.0036296349014305032
all,CPO,PCM,50,7770,2848,978703.2135569395,2.2113628782304717,0.004731264193792582
all,EUV,FinFET,50,4563,9027,978703.2135569395,1.1880291790235977,0.003692762186115214
all,GaN,Neuromorphic,50,11273,20591,978703.2135569395,0.21081624476729918,0.0015716351291884076
all,CIM,Photonic-computing,49,6670,1341,978703.2135569395,5.3615761989575725,0.006154232604873147
all,3DNAND,PCM,48,3431,2848,978703.2135569395,4.807635669279141,0.0077034183919114105
all,Cryo,FinFET,48,592,9027,978703.2135569395,8.790773746840015,0.005015149932086511
all,DRAM,MultiPatterning,48,7891,560,978703.2135569395,10.630952588557737,0.005712245626561942
all,3DIC,Ga2O3,47,10338,10440,978703.2135569395,0.42619843019704257,0.0022671361728811923
all,AIAccel,Photonic-computing,47,2307,1341,978703.2135569395,14.868682913680717,0.013051930019439044
all,DSA,Resist,47,518,6332,978703.2135569395,14.024203542091819,0.006908716742613553
all,FeFET,GaN,47,5051,11273,978703.2135569395,0.8078523576011185,0.0028875099834121767
all,BSPDN,FinFET,46,287,9027,978703.2135569395,17.37734833579757,0.004963314630988347
all,DRAM,RISCV,46,7891,1247,978703.2135569395,4.575202798069489,0.005059392872855257
all,DSA,EUV,46,518,4563,978703.2135569395,19.04708928015895,0.009136047666335651
all,FanOut,GaN,46,2255,11273,978703.2135569395,1.7710172560191488,0.0034119566829847203
all,GaN,Resist,45,11273,6332,978703.2135569395,0.6169970888191901,0.002562642369020501
all,CPO,GlassSubstrate,44,7770,615,978703.2135569395,9.011717235668842,0.005275146864884306
all,Chiplet,FinFET,44,3475,9027,978703.2135569395,1.3727942119765513,0.0035318670733665114
all,CompLitho,MultiPatterning,44,853,560,978703.2135569395,90.15018714726457,0.03214024835646457
all,DRAM,Node,44,7891,770,978703.2135569395,7.087301725705158,0.005106185447371475
all,FinFET,MultiPatterning,44,9027,560,978703.2135569395,8.518678368961636,0.004610709420517657
all,AIAccel,MRAM,43,2307,3117,978703.2135569395,5.852414438675835,0.007991079724958185
all,DRAM,Resist,43,7891,6332,978703.2135569395,0.8422606678131919,0.0030324400564174896
all,GAA,Resist,43,1081,6332,978703.2135569395,6.148269130170117,0.0058344640434192675
all,3DIC,SiC,42,10338,17753,978703.2135569395,0.2239711210605091,0.0014973795857249812
all,BSPDN,CFET,42,287,698,978703.2135569395,205.19320991479617,0.044538706256627786
all,CPO,GaN,42,7770,11273,978703.2135569395,0.46928835632469806,0.0022104099784221883
all,GaN,HBM,42,11273,1529,978703.2135569395,2.3848074091843716,0.0032915360501567397
all,HKMG,Node,42,2316,770,978703.2135569395,23.050005029602907,0.013797634691195795
all,FeFET,MRAM,41,5051,3117,978703.2135569395,2.548711627497347,0.0050449120216562076
all,3DIC,HKMG,40,10338,2316,978703.2135569395,1.6350683905696266,0.003171079752655779
all,CIM,CNT,40,6670,2147,978703.2135569395,2.733714317197078,0.00455736584254301
all,Chiplet,RISCV,40,3475,1247,978703.2135569395,9.034200883219603,0.00854335753951303
all,CIM,Node,39,6670,770,978703.2135569395,7.4318863935669786,0.00526955816781516
all,CompLitho,DRAM,39,853,7891,978703.2135569395,5.6706722482928145,0.004480183802412407
all,DRAM,TFET,39,7891,3431,978703.2135569395,1.409817379129633,0.0034565275192767883
all,HybridBonding,Node,39,1658,770,978703.2135569395,29.89787831428935,0.016324822101297615
all,DSA,MultiPatterning,38,518,560,978703.2135569395,128.20850150015065,0.03653846153846154
all,HKMG,Neuromorphic,38,2316,20591,978703.2135569395,0.7798635408976426,0.001661638025274389
all,HighNA,MultiPatterning,38,730,560,978703.2135569395,90.97534763983292,0.03035143769968051
all,3DIC,RISCV,37,10338,1247,978703.2135569395,2.808987179725189,0.003204018011776931
all,3DNAND,OxideSemi,37,3431,5345,978703.2135569395,1.9746235433659134,0.0042338940382194755
all,Photonic-computing,RRAM,37,1341,22018,978703.2135569395,1.2264393975807728,0.0015864848640768374
all,2D-channel,FinFET,36,2765,9027,978703.2135569395,1.4116106848451961,0.003062266076896904
all,3DIC,HighNA,36,10338,730,978703.2135569395,4.6686802100045615,0.0032632342277012327
all,CoWoS,FanOut,36,119,2255,978703.2135569395,131.29857343363886,0.015397775876817793
all,EUV,NIL,36,4563,2411,978703.2135569395,3.202623130366293,0.0051888152205246466
all,FanOut,UCIe,36,2255,216,978703.2135569395,72.33578814168068,0.014784394250513347
all,2D-channel,Node,35,2765,770,978703.2135569395,16.089153601133315,0.01
all,GAA,GaN,35,1081,11273,978703.2135569395,2.8109547707700466,0.0028411397028979624
all,GAA,Neuromorphic,35,1081,20591,978703.2135569395,1.5389195828707074,0.0016175994823681655
all,MultiPatterning,NIL,35,560,2411,978703.2135569395,25.370780110870477,0.011920980926430519
all,Neuromorphic,TFET,35,20591,3431,978703.2135569395,0.4848650740551544,0.0014591236919998332
all,PCM,Photonic-computing,35,2848,1341,978703.2135569395,8.96912952624574,0.008425613866153106
all,CPO,RRAM,34,7770,22018,978703.2135569395,0.19450512328532385,0.0011427035020501444
all,DRAM,FanOut,34,7891,2255,978703.2135569395,1.8700419187559063,0.003362341772151899
all,GaN,Node,34,11273,770,978703.2135569395,3.8335373523147416,0.0028312099258889166
all,BSPDN,DTCO,33,287,466,978703.2135569395,241.48888193222027,0.04583333333333333
all,CPO,FinFET,33,7770,9027,978703.2135569395,0.4604691010249532,0.001968503937007874
all,CoWoS,HBM,33,119,1529,978703.2135569395,177.50496588300697,0.02043343653250774
all,GAA,OxideSemi,33,1081,5345,978703.2135569395,5.589739266707974,0.005161895823557016
all,CIM,CPO,32,6670,7770,978703.2135569395,0.6043021507358688,0.002220988339811216
all,DRAM,HighNA,32,7891,730,978703.2135569395,5.436834200540943,0.0037256956572359994
all,GaN,RRAM,32,11273,22018,978703.2135569395,0.12617799388873707,0.0009621455846537779
all,Neuromorphic,Node,32,20591,770,978703.2135569395,1.9752989317500373,0.0015003047494022224
all,Node,RRAM,32,770,22018,978703.2135569395,1.8472786040360167,0.0014062225347161188
all,2D-channel,OxideSemi,31,2765,5345,978703.2135569395,2.0529097766085913,0.0038371085530387425
all,3DNAND,MRAM,31,3431,3117,978703.2135569395,2.8369729037624105,0.00475678993401872
all,AIAccel,FeFET,31,2307,5051,978703.2135569395,2.603680827494118,0.004230926709430872
all,AIAccel,PCM,31,2307,2848,978703.2135569395,4.617693770952524,0.006049960967993755
all,Chiplet,DTCO,31,3475,466,978703.2135569395,18.735788816664172,0.007928388746803069
all,3DIC,Photonic-computing,30,10338,1341,978703.2135569395,2.1179073783888454,0.0025753283543651817
all,GaN,TFET,30,11273,3431,978703.2135569395,0.7591228148067836,0.0020444323292899006
all,MRAM,Node,30,3117,770,978703.2135569395,12.233331419533512,0.0077780658542909
all,CNT,Node,29,2147,770,978703.2135569395,17.168258453747754,0.010041551246537396
all,Chiplet,Neuromorphic,29,3475,20591,978703.2135569395,0.3966584995141937,0.0012064733535798976
all,Airgap,HKMG,28,270,2316,978703.2135569395,43.82346635257837,0.0109460516028147
all,CIM,HybridBonding,28,6670,1658,978703.2135569395,2.4779850707572306,0.0033734939759036144
all,HKMG,RRAM,28,2316,22018,978703.2135569395,0.5373937648831029,0.001151978935242327
all,2D-channel,DRAM,27,2765,7891,978703.2135569395,1.211121180974932,0.002540220152413209
all,Node,SiC,27,770,17753,978703.2135569395,1.9330910060957225,0.0014597750865051903
all,2D-channel,FeRAM,26,2765,1722,978703.2135569395,5.344364610829417,0.005828289621161175
all,2D-channel,Ga2O3,26,2765,10440,978703.2135569395,0.8815130133954268,0.0019728355717429243
all,CFET,EUV,26,698,4563,978703.2135569395,7.98947920845835,0.0049665711556829036
all,CIM,GAA,26,6670,1081,978703.2135569395,3.529172077117837,0.003365695792880259
all,DRAM,DTCO,26,7891,466,978703.2135569395,6.920004903853748,0.0031208738446765094
all,DSA,NIL,26,518,2411,978703.2135569395,20.37498943266818,0.008956252152945229
all,EUV,GAA,26,4563,1081,978703.2135569395,5.158794160503172,0.004627981488074048
all,2D-channel,Resist,25,2765,6332,978703.2135569395,1.3975101832949026,0.002755731922398589
all,AIAccel,HybridBonding,25,2307,1658,978703.2135569395,6.396742995677259,0.006345177664974619
all,AIAccel,Node,25,2307,770,978703.2135569395,13.773766086795966,0.0081913499344692
all,FeRAM,PCM,25,1722,2848,978703.2135569395,4.989050396007771,0.005500550055005501
all,Node,OxideSemi,25,770,5345,978703.2135569395,5.945009983580598,0.004105090311986864
all,3DIC,CompLitho,24,10338,853,978703.2135569395,2.66364716944379,0.0021491895764305545
all,AIAccel,FanOut,24,2307,2255,978703.2135569395,4.51510771235458,0.005288673424416042
all,CPO,HBM,24,7770,1529,978703.2135569395,1.977123289114574,0.0025876010781671157
all,Chiplet,RRAM,24,3475,22018,978703.2135569395,0.3069937823973524,0.0009423220385566767
all,GAA,RRAM,24,1081,22018,978703.2135569395,0.9868671543300644,0.0010400866738894908
all,HBM,UCIe,24,1529,216,978703.2135569395,71.12151831676037,0.013945380592678676
all,2D-channel,GaN,23,2765,11273,978703.2135569395,0.7221779226624196,0.001641098822689975
all,3DIC,FeRAM,23,10338,1722,978703.2135569395,1.2644718790485319,0.0019107751100772617
all,3DNAND,HBM,23,3431,1529,978703.2135569395,4.290922265103292,0.004658699615150901
all,FeFET,Ga2O3,23,5051,10440,978703.2135569395,0.4268752576556216,0.001486940780967158
all,FeRAM,OxideSemi,23,1722,5345,978703.2135569395,2.4456707737331564,0.00326519023282226
all,RISCV,RRAM,23,1247,22018,978703.2135569395,0.819850242518992,0.0009895878151622063
all,3DIC,PCM,22,10338,2848,978703.2135569395,0.7313027092372157,0.001671224551807961
all,3DNAND,FinFET,22,3431,9027,978703.2135569395,0.6951996337246452,0.0017690575747828885
all,CIM,HKMG,22,6670,2316,978703.2135569395,1.393828390095928,0.0024542614904060687
all,CNT,HKMG,22,2147,2316,978703.2135569395,4.330151542589586,0.004953839225399685
all,CNT,Neuromorphic,22,2147,20591,978703.2135569395,0.4870395305054383,0.0009684803662616658
all,Cryo,SiQubit,22,592,309,978703.2135569395,117.70461984088095,0.02502844141069397
all,DSA,Node,22,518,770,978703.2135569395,53.98252694743186,0.017377567140600316
all,GAA,MRAM,22,1081,3117,978703.2135569395,6.390152150690647,0.005268199233716475
all,GaN,OxideSemi,22,11273,5345,978703.2135569395,0.3573439869488347,0.0013256206314774645
all,3DNAND,AIAccel,21,3431,2307,978703.2135569395,2.5965817268841827,0.0036732552037782055
all,DRAM,NIL,21,7891,2411,978703.2135569395,1.0802917396087288,0.0020426028596440037
all,GaN,NIL,21,11273,2411,978703.2135569395,0.7561946347247831,0.0015369977310985875
all,3DIC,Airgap,20,10338,270,978703.2135569395,7.01262665288751,0.0018889308651303363
all,3DIC,MRAM,20,10338,3117,978703.2135569395,0.6074460045812088,0.00148864905098623
all,Airgap,TFET,20,270,3431,978703.2135569395,21.129855534115734,0.0054333061668024995
all,CFET,DRAM,20,698,7891,978703.2135569395,3.5538045902533026,0.0023339946318123466
all,Chiplet,Resist,20,3475,6332,978703.2135569395,0.8895805828628272,0.0020435271278226217
all,Chiplet,SiC,20,3475,17753,978703.2135569395,0.31728858506660407,0.000943040362127499
all,CoWoS,HybridBonding,20,119,1658,978703.2135569395,99.20864599010041,0.011383039271485486
all,DTCO,OxideSemi,20,466,5345,978703.2135569395,7.8586398066215635,0.003453634950785702
all,Ga2O3,Node,20,10440,770,978703.2135569395,2.4349485335048504,0.0017873100983020554
all,Node,TFET,20,770,3431,978703.2135569395,7.40917012235227,0.004783544606553456
all,CNT,TFET,19,2147,3431,978703.2135569395,2.524363271774888,0.0034178809138334233
all,CPO,Node,19,7770,770,978703.2135569395,3.1080848848521367,0.0022297852364745923
all,DTCO,RRAM,19,466,22018,978703.2135569395,1.8123448214221383,0.0008457600712219008
all,FeFET,PCM,19,5051,2848,978703.2135569395,1.2926687852431775,0.0024111675126903555
all,FinFET,HBM,19,9027,1529,978703.2135569395,1.3472670468778136,0.0018031697826705894
all,MultiPatterning,Neuromorphic,19,560,20591,978703.2135569395,1.6126463934990538,0.0008991103539655499
all,3DIC,TFET,18,10338,3431,978703.2135569395,0.4966681074472938,0.0013089957094029525
all,3DNAND,HybridBonding,18,3431,1658,978703.2135569395,3.0968364866044165,0.0035495957404851116
all,3DNAND,MultiPatterning,18,3431,560,978703.2135569395,9.168848026410934,0.004530581424616159
all,CFET,OxideSemi,18,698,5345,978703.2135569395,4.721939161743673,0.002987551867219917
all,CPO,SiC,18,7770,17753,978703.2135569395,0.1277117181204381,0.0007057439717702411
